4.54527e-03	4.60265e-03	4.69101e-03	4.76751e-03	4.83894e-03	4.90720e-03	4.97597e-03	5.04561e-03	5.11483e-03	5.18106e-03	5.23518e-03	5.29174e-03	5.34827e-03	5.40472e-03	5.46228e-03	5.51911e-03	5.57477e-03	5.62751e-03	5.67582e-03	5.72021e-03	5.76396e-03	5.80271e-03	5.84052e-03	5.87514e-03	5.90624e-03	5.93383e-03	5.95742e-03	5.97714e-03	5.99258e-03	6.00374e-03	6.01048e-03	6.01274e-03	6.01048e-03	6.00374e-03	5.99258e-03	5.97714e-03	5.95742e-03	5.93383e-03	5.90624e-03	5.87514e-03	5.84052e-03	5.80271e-03	5.76396e-03	5.72021e-03	5.67582e-03	5.62751e-03	5.57477e-03	5.51911e-03	5.46228e-03	5.40472e-03	5.34827e-03	5.29174e-03	5.23518e-03	5.18106e-03	5.11483e-03	5.04561e-03	4.97597e-03	4.90720e-03	4.83894e-03	4.76751e-03	4.69101e-03	4.60265e-03	4.54527e-03
4.55380e-03	4.64645e-03	4.71625e-03	4.79955e-03	4.86873e-03	4.93299e-03	5.01029e-03	5.08244e-03	5.14877e-03	5.21236e-03	5.27107e-03	5.32991e-03	5.39368e-03	5.44954e-03	5.50981e-03	5.56946e-03	5.62627e-03	5.67862e-03	5.72723e-03	5.77410e-03	5.81911e-03	5.86191e-03	5.90142e-03	5.93783e-03	5.97059e-03	5.99955e-03	6.02294e-03	6.04089e-03	6.05508e-03	6.06534e-03	6.07154e-03	6.07362e-03	6.07154e-03	6.06534e-03	6.05508e-03	6.04089e-03	6.02294e-03	5.99955e-03	5.97059e-03	5.93783e-03	5.90142e-03	5.86191e-03	5.81911e-03	5.77410e-03	5.72723e-03	5.67862e-03	5.62627e-03	5.56946e-03	5.50981e-03	5.44954e-03	5.39368e-03	5.32991e-03	5.27107e-03	5.21236e-03	5.14877e-03	5.08244e-03	5.01029e-03	4.93299e-03	4.86873e-03	4.79955e-03	4.71625e-03	4.64645e-03	4.55380e-03
4.57809e-03	4.67085e-03	4.75066e-03	4.82606e-03	4.89749e-03	4.96999e-03	5.04363e-03	5.11715e-03	5.18703e-03	5.24507e-03	5.30619e-03	5.36776e-03	5.43021e-03	5.49361e-03	5.55683e-03	5.61777e-03	5.67463e-03	5.72726e-03	5.77845e-03	5.82817e-03	5.87578e-03	5.92042e-03	5.96192e-03	6.00017e-03	6.03172e-03	6.05824e-03	6.07994e-03	6.09557e-03	6.10795e-03	6.11691e-03	6.12234e-03	6.12415e-03	6.12234e-03	6.11691e-03	6.10795e-03	6.09557e-03	6.07994e-03	6.05824e-03	6.03172e-03	6.00017e-03	5.96192e-03	5.92042e-03	5.87578e-03	5.82817e-03	5.77845e-03	5.72726e-03	5.67463e-03	5.61777e-03	5.55683e-03	5.49361e-03	5.43021e-03	5.36776e-03	5.30619e-03	5.24507e-03	5.18703e-03	5.11715e-03	5.04363e-03	4.96999e-03	4.89749e-03	4.82606e-03	4.75066e-03	4.67085e-03	4.57809e-03
4.60089e-03	4.69389e-03	4.77944e-03	4.85114e-03	4.92461e-03	4.99942e-03	5.07552e-03	5.14624e-03	5.21402e-03	5.27686e-03	5.34030e-03	5.40449e-03	5.47068e-03	5.53698e-03	5.60194e-03	5.66371e-03	5.72009e-03	5.77537e-03	5.82953e-03	5.88187e-03	5.93157e-03	5.97835e-03	6.02074e-03	6.05551e-03	6.08481e-03	6.10785e-03	6.12789e-03	6.14461e-03	6.14072e-03	6.15019e-03	6.15593e-03	6.17538e-03	6.15593e-03	6.15019e-03	6.14072e-03	6.14461e-03	6.12789e-03	6.10785e-03	6.08481e-03	6.05551e-03	6.02074e-03	5.97835e-03	5.93157e-03	5.88187e-03	5.82953e-03	5.77537e-03	5.72009e-03	5.66371e-03	5.60194e-03	5.53698e-03	5.47068e-03	5.40449e-03	5.34030e-03	5.27686e-03	5.21402e-03	5.14624e-03	5.07552e-03	4.99942e-03	4.92461e-03	4.85114e-03	4.77944e-03	4.69389e-03	4.60089e-03
4.62185e-03	4.71544e-03	4.80092e-03	4.87494e-03	4.95063e-03	5.02756e-03	5.10537e-03	5.18021e-03	5.24228e-03	5.30741e-03	5.37346e-03	5.44110e-03	5.50999e-03	5.57881e-03	5.64545e-03	5.70568e-03	5.76605e-03	5.82294e-03	5.87985e-03	5.93441e-03	5.98631e-03	6.03229e-03	6.07208e-03	6.10259e-03	6.13012e-03	6.13759e-03	6.17624e-03	6.19435e-03	6.20874e-03	6.21919e-03	6.22556e-03	6.22772e-03	6.22556e-03	6.21919e-03	6.20874e-03	6.19435e-03	6.17624e-03	6.13759e-03	6.13012e-03	6.10259e-03	6.07208e-03	6.03229e-03	5.98631e-03	5.93441e-03	5.87985e-03	5.82294e-03	5.76605e-03	5.70568e-03	5.64545e-03	5.57881e-03	5.50999e-03	5.44110e-03	5.37346e-03	5.30741e-03	5.24228e-03	5.18021e-03	5.10537e-03	5.02756e-03	4.95063e-03	4.87494e-03	4.80092e-03	4.71544e-03	4.62185e-03
4.65696e-03	4.74105e-03	4.82120e-03	4.89720e-03	4.97476e-03	5.05397e-03	5.13285e-03	5.20284e-03	5.26921e-03	5.33654e-03	5.40510e-03	5.47622e-03	5.54794e-03	5.61825e-03	5.68405e-03	5.74645e-03	5.80828e-03	5.86959e-03	5.92865e-03	5.98551e-03	6.03615e-03	6.07962e-03	6.11398e-03	6.12900e-03	6.17541e-03	6.20193e-03	6.22515e-03	6.24503e-03	6.26080e-03	6.27231e-03	6.27935e-03	6.28156e-03	6.27935e-03	6.27231e-03	6.26080e-03	6.24503e-03	6.22515e-03	6.20193e-03	6.17541e-03	6.12900e-03	6.11398e-03	6.07962e-03	6.03615e-03	5.98551e-03	5.92865e-03	5.86959e-03	5.80828e-03	5.74645e-03	5.68405e-03	5.61825e-03	5.54794e-03	5.47622e-03	5.40510e-03	5.33654e-03	5.26921e-03	5.20284e-03	5.13285e-03	5.05397e-03	4.97476e-03	4.89720e-03	4.82120e-03	4.74105e-03	4.65696e-03
4.67332e-03	4.75879e-03	4.83959e-03	4.91767e-03	4.99706e-03	5.07846e-03	5.15469e-03	5.22613e-03	5.29460e-03	5.36437e-03	5.43603e-03	5.50972e-03	5.58369e-03	5.65533e-03	5.72066e-03	5.78571e-03	5.85072e-03	5.91415e-03	5.97574e-03	6.03201e-03	6.08003e-03	6.11849e-03	6.13777e-03	6.18913e-03	6.22072e-03	6.24964e-03	6.27502e-03	6.29659e-03	6.31399e-03	6.32651e-03	6.33248e-03	6.33449e-03	6.33248e-03	6.32651e-03	6.31399e-03	6.29659e-03	6.27502e-03	6.24964e-03	6.22072e-03	6.18913e-03	6.13777e-03	6.11849e-03	6.08003e-03	6.03201e-03	5.97574e-03	5.91415e-03	5.85072e-03	5.78571e-03	5.72066e-03	5.65533e-03	5.58369e-03	5.50972e-03	5.43603e-03	5.36437e-03	5.29460e-03	5.22613e-03	5.15469e-03	5.07846e-03	4.99706e-03	4.91767e-03	4.83959e-03	4.75879e-03	4.67332e-03
4.68784e-03	4.77897e-03	4.85627e-03	4.92988e-03	5.01752e-03	5.10060e-03	5.18078e-03	5.24762e-03	5.31813e-03	5.39462e-03	5.46504e-03	5.54134e-03	5.61683e-03	5.68773e-03	5.75689e-03	5.82349e-03	5.89097e-03	5.95679e-03	6.01972e-03	6.07333e-03	6.11580e-03	6.13926e-03	6.19525e-03	6.23193e-03	6.26630e-03	6.29757e-03	6.32542e-03	6.34381e-03	6.35851e-03	6.36867e-03	6.37428e-03	6.37616e-03	6.37428e-03	6.36867e-03	6.35851e-03	6.34381e-03	6.32542e-03	6.29757e-03	6.26630e-03	6.23193e-03	6.19525e-03	6.13926e-03	6.11580e-03	6.07333e-03	6.01972e-03	5.95679e-03	5.89097e-03	5.82349e-03	5.75689e-03	5.68773e-03	5.61683e-03	5.54134e-03	5.46504e-03	5.39462e-03	5.31813e-03	5.24762e-03	5.18078e-03	5.10060e-03	5.01752e-03	4.92988e-03	4.85627e-03	4.77897e-03	4.68784e-03
4.70043e-03	4.79183e-03	4.87102e-03	4.95252e-03	5.03586e-03	5.12003e-03	5.19631e-03	5.26731e-03	5.33981e-03	5.41423e-03	5.49183e-03	5.57063e-03	5.64767e-03	5.71800e-03	5.78834e-03	5.85927e-03	5.92894e-03	5.99712e-03	6.05674e-03	6.10576e-03	6.13320e-03	6.19334e-03	6.23479e-03	6.27442e-03	6.31159e-03	6.34117e-03	6.36457e-03	6.38171e-03	6.39407e-03	6.40465e-03	6.41126e-03	6.41349e-03	6.41126e-03	6.40465e-03	6.39407e-03	6.38171e-03	6.36457e-03	6.34117e-03	6.31159e-03	6.27442e-03	6.23479e-03	6.19334e-03	6.13320e-03	6.10576e-03	6.05674e-03	5.99712e-03	5.92894e-03	5.85927e-03	5.78834e-03	5.71800e-03	5.64767e-03	5.57063e-03	5.49183e-03	5.41423e-03	5.33981e-03	5.26731e-03	5.19631e-03	5.12003e-03	5.03586e-03	4.95252e-03	4.87102e-03	4.79183e-03	4.70043e-03
4.71091e-03	4.80285e-03	4.88368e-03	4.96670e-03	5.05184e-03	5.13710e-03	5.21218e-03	5.28494e-03	5.35947e-03	5.43653e-03	5.51637e-03	5.59668e-03	5.67359e-03	5.74602e-03	5.81900e-03	5.89218e-03	5.96409e-03	6.03177e-03	6.08846e-03	6.13639e-03	6.18323e-03	6.22890e-03	6.27342e-03	6.31607e-03	6.34934e-03	6.37600e-03	6.39635e-03	6.41624e-03	6.43444e-03	6.44556e-03	6.45262e-03	6.45501e-03	6.45262e-03	6.44556e-03	6.43444e-03	6.41624e-03	6.39635e-03	6.37600e-03	6.34934e-03	6.31607e-03	6.27342e-03	6.22890e-03	6.18323e-03	6.13639e-03	6.08846e-03	6.03177e-03	5.96409e-03	5.89218e-03	5.81900e-03	5.74602e-03	5.67359e-03	5.59668e-03	5.51637e-03	5.43653e-03	5.35947e-03	5.28494e-03	5.21218e-03	5.13710e-03	5.05184e-03	4.96670e-03	4.88368e-03	4.80285e-03	4.71091e-03
